,car_model,hp_kW,Displacement_cc,km,age,Gearing_Type,cons_comb,price
4143,Audi A3,85.0,1598.0,25541.0,2.0,Manual,4.1,18990
4144,Audi A3,85.0,999.0,25813.0,2.0,Manual,4.8,18990
4145,Audi A3,110.0,2000.0,51376.0,2.0,Manual,4.0,18899
4146,Audi A3,85.0,1598.0,49000.0,2.0,Manual,4.0,18990
4147,Audi A3,85.0,1598.0,49000.0,2.0,Manual,4.0,18990
4148,Audi A3,81.0,1598.0,52000.0,2.0,Manual,4.0,18990
4149,Audi A3,85.0,1598.0,41000.0,1.0,Manual,4.1,18990
4150,Audi A3,85.0,999.0,19000.0,2.0,Manual,4.8,18990
4151,Audi A3,85.0,999.0,19805.0,2.0,Manual,4.8,18990
4152,Audi A3,85.0,1598.0,30000.0,2.0,Manual,4.1,18990
4153,Audi A3,85.0,1598.0,46900.0,2.0,Manual,4.1,18990
4154,Audi A3,85.0,999.0,25813.0,2.0,Manual,4.8,18990
4155,Audi A3,85.0,999.0,1647.3626086956522,0.0,Manual,5.1,18980
4156,Audi A3,81.0,1598.0,30000.0,2.0,Manual,3.9,18499
4157,Audi A3,81.0,1598.0,29500.0,2.0,Manual,4.0,18499
4158,Audi A3,110.0,1395.0,31150.0,2.0,Manual,4.7,18500
4159,Audi A3,110.0,1395.0,72000.0,2.0,Manual,4.6,18500
4160,Audi A3,85.0,999.0,17420.0,2.0,Manual,4.5,18500
4161,Audi A3,85.0,1598.0,49500.0,2.0,Manual,4.0,18500
4162,Audi A3,110.0,1968.0,95000.0,2.0,Manual,4.2,18490
4163,Audi A3,92.0,1598.0,20000.0,2.0,Manual,5.1,18490
4164,Audi A3,81.0,1598.0,31789.0,2.0,Manual,3.9,18490
4165,Audi A3,81.0,1598.0,37500.0,2.0,Manual,4.2,18480
4166,Audi A3,85.0,999.0,24900.0,2.0,Manual,4.5,18470
4167,Audi A3,81.0,1598.0,26450.0,2.0,Manual,4.0,18460
4168,Audi A3,85.0,1598.0,44764.0,2.0,Manual,4.1,18450
4169,Audi A3,85.0,1598.0,25000.0,2.0,Manual,4.0,18460
4170,Audi A3,81.0,1598.0,84520.0,2.0,Manual,4.0,18310
4171,Audi A3,85.0,999.0,18000.0,2.0,Manual,4.6,18300
4172,Audi A3,85.0,999.0,15479.0,1.0,Manual,4.5,18890
4173,Audi A3,85.0,999.0,9900.0,1.0,Manual,4.4,18420
4174,Audi A3,85.0,1598.0,24018.0,2.0,Manual,4.1,18890
4175,Audi A3,81.0,1598.0,57800.0,2.0,Manual,4.0,18890
4176,Audi A3,85.0,1598.0,28500.0,2.0,Manual,4.0,18400
4177,Audi A3,85.0,999.0,30750.0,2.0,Manual,4.8,18890
4178,Audi A3,85.0,1598.0,24000.0,2.0,Manual,4.0,18890
4179,Audi A3,110.0,1395.0,40000.0,2.0,Manual,5.1,18890
4180,Audi A3,85.0,999.0,23000.0,2.0,Manual,3.5,18879
4181,Audi A3,81.0,1598.0,35000.0,2.0,Manual,3.8,18850
4182,Audi A3,81.0,1598.0,25000.0,2.0,Manual,4.2,18849
4183,Audi A3,81.0,1598.0,77290.0,2.0,Manual,3.7,18840
4184,Audi A3,85.0,999.0,1.0,0.0,Manual,5.0,18820
4185,Audi A3,85.0,999.0,57816.0,2.0,Manual,4.5,18840
4186,Audi A3,85.0,1598.0,41519.0,2.0,Manual,4.0,18800
4187,Audi A3,81.0,1598.0,43000.0,2.0,Manual,4.0,18800
4188,Audi A3,81.0,1598.0,35000.0,2.0,Manual,4.0,18800
4189,Audi A3,85.0,1598.0,25446.0,2.0,Manual,4.0,18799
4190,Audi A3,85.0,1598.0,30839.0,2.0,Manual,4.0,18799
4191,Audi A3,85.0,999.0,13241.0,2.0,Manual,4.5,18790
4192,Audi A3,85.0,999.0,24500.0,2.0,Manual,4.8,18298
4193,Audi A3,92.0,1395.0,19500.0,2.0,Manual,5.3,18200
4194,Audi A3,85.0,1598.0,51700.0,2.0,Manual,4.2,18250
4195,Audi A3,81.0,1598.0,24800.0,2.0,Manual,4.0,18200
4196,Audi A3,81.0,1598.0,24800.0,2.0,Manual,4.0,18200
4197,Audi A3,81.0,1598.0,78500.0,2.0,Manual,4.1,18790
4198,Audi A3,81.0,1598.0,30000.0,2.0,Manual,4.0,18000
4199,Audi A3,81.0,1598.0,30000.0,2.0,Manual,4.0,18000
4200,Audi A3,85.0,1598.0,86036.0,2.0,Manual,4.0,18000
4201,Audi A3,85.0,1598.0,58500.0,2.0,Manual,4.0,18000
4202,Audi A3,81.0,1598.0,30000.0,2.0,Manual,4.0,18000
4203,Audi A3,81.0,1598.0,75000.0,2.0,Manual,4.0,18000
4204,Audi A3,85.0,1598.0,31500.0,2.0,Manual,4.0,18000
4205,Audi A3,85.0,1598.0,39000.0,2.0,Manual,4.0,17999
4206,Audi A3,85.0,999.0,13000.0,1.0,Manual,4.4,17996
4207,Audi A3,85.0,1598.0,39501.0,2.0,Manual,4.2,17999
4208,Audi A3,85.0,999.0,43833.0,2.0,Manual,5.1,17995
4209,Audi A3,81.0,1598.0,72061.0,2.0,Manual,4.0,17995
4210,Audi A3,81.0,1598.0,33330.0,2.0,Manual,4.0,17990
4211,Audi A3,81.0,1598.0,26419.0,2.0,Manual,3.8,18750
4212,Audi A3,81.0,1598.0,48127.0,2.0,Manual,3.8,18700
4213,Audi A3,81.0,1598.0,31883.0,2.0,Manual,4.0,18700
4214,Audi A3,81.0,1598.0,45039.0,2.0,Manual,4.0,18700
4215,Audi A3,85.0,1598.0,76867.0,2.0,Manual,4.1,18700
4216,Audi A3,85.0,1598.0,16316.0,1.0,Manual,4.0,18700
4217,Audi A3,85.0,1598.0,20792.0,2.0,Manual,4.0,18700
4218,Audi A3,85.0,999.0,14390.0,2.0,Manual,4.5,18666
4219,Audi A3,85.0,1598.0,49885.0,2.0,Manual,4.1,18650
4220,Audi A3,81.0,1598.0,38000.0,2.0,Manual,3.9,18645
4221,Audi A3,85.0,1598.0,62981.0,2.0,Manual,4.0,18600
4222,Audi A3,85.0,1598.0,19800.0,2.0,Manual,4.2,18690
4223,Audi A3,81.0,1598.0,35112.0,2.0,Manual,4.0,18680
4224,Audi A3,81.0,1598.0,96100.0,2.0,Manual,3.7,17960
4225,Audi A3,85.0,1598.0,29000.0,2.0,Manual,4.0,18600
4226,Audi A3,110.0,1968.0,105000.0,2.0,Manual,4.2,17960
4227,Audi A3,85.0,1598.0,49500.0,2.0,Manual,4.0,18500
4228,Audi A3,110.0,1968.0,92246.0,2.0,Manual,4.4,18530
4229,Audi A3,110.0,1968.0,133000.0,2.0,Manual,4.2,18500
4230,Audi A3,85.0,999.0,25000.0,2.0,Manual,4.7,18500
4231,Audi A3,85.0,1598.0,60453.0,2.0,Manual,4.1,17950
4232,Audi A3,85.0,1598.0,41890.0,2.0,Manual,4.2,17945
4233,Audi A3,81.0,1598.0,24287.0,2.0,Manual,3.8,18550
4234,Audi A3,85.0,1598.0,45700.0,1.0,Manual,4.2,17900
4235,Audi A3,85.0,1598.0,64595.0,2.0,Manual,4.2,17900
4236,Audi A3,110.0,1968.0,61621.0,2.0,Manual,4.4,17900
4237,Audi A3,85.0,999.0,70100.0,2.0,Manual,4.5,17890
4238,Audi A3,86.0,1598.0,32745.0,2.0,Manual,3.0,17900
4239,Audi A3,81.0,1598.0,29500.0,2.0,Manual,4.0,17899
4240,Audi A3,85.0,1598.0,17000.0,2.0,Manual,4.0,17900
4241,Audi A3,81.0,1598.0,43500.0,2.0,Manual,4.0,17860
4242,Audi A3,81.0,1598.0,76290.0,2.0,Manual,4.2,17840
4243,Audi A3,85.0,999.0,9900.0,2.0,Manual,4.7,17700
4244,Audi A3,81.0,1598.0,76290.0,2.0,Manual,4.2,17840
4245,Audi A3,85.0,1598.0,59520.0,2.0,Manual,4.0,17700
4246,Audi A3,85.0,1598.0,36700.0,2.0,Manual,4.0,17810
4247,Audi A3,110.0,1968.0,98000.0,2.0,Manual,3.8,17780
4248,Audi A3,110.0,1498.0,8909.0,2.0,Manual,5.2,17990
4249,Audi A3,85.0,1598.0,88134.0,2.0,Manual,4.2,17731
4250,Audi A3,85.0,999.0,40000.0,2.0,Manual,4.7,17990
4251,Audi A3,85.0,999.0,68090.0,2.0,Manual,4.7,17990
4252,Audi A3,81.0,1598.0,28000.0,2.0,Manual,4.0,17990
4253,Audi A3,110.0,1968.0,95075.0,2.0,Manual,4.1,17990
4254,Audi A3,92.0,1598.0,20000.0,2.0,Manual,5.1,17990
4255,Audi A3,92.0,1598.0,20000.0,2.0,Manual,5.1,17990
4256,Audi A3,85.0,1598.0,60000.0,2.0,Manual,4.0,17990
4257,Audi A3,81.0,1598.0,26000.0,2.0,Manual,4.0,17990
4258,Audi A3,110.0,1395.0,23128.0,2.0,Manual,5.1,17990
4259,Audi A3,85.0,1598.0,26510.0,2.0,Manual,4.0,17990
4260,Audi A3,81.0,1598.0,84391.0,2.0,Manual,4.0,17980
4261,Audi A3,85.0,999.0,19999.0,2.0,Manual,4.4,17980
4262,Audi A3,85.0,1598.0,23968.0,2.0,Manual,4.2,17980
4263,Audi A3,110.0,1968.0,51347.0,2.0,Manual,4.0,17980
4264,Audi A3,85.0,1598.0,19000.0,2.0,Manual,4.0,17980
4265,Audi A3,85.0,999.0,37113.0,2.0,Manual,5.1,17980
4266,Audi A3,81.0,1598.0,60000.0,2.0,Manual,4.0,17500
4267,Audi A3,81.0,1600.0,34400.0,2.0,Manual,4.0,17650
4268,Audi A3,81.0,1598.0,28400.0,2.0,Manual,4.0,17500
4269,Audi A3,85.0,1598.0,136000.0,1.0,Manual,4.0,17500
4270,Audi A3,85.0,1598.0,58000.0,2.0,Manual,4.0,17500
4271,Audi A3,81.0,1598.0,95000.0,2.0,Manual,3.8,17500
4272,Audi A3,81.0,1598.0,34650.0,2.0,Manual,4.0,17590
4273,Audi A3,81.0,1598.0,48509.0,2.0,Manual,3.8,17550
4274,Audi A3,81.0,1598.0,70300.0,2.0,Manual,3.7,17480
4275,Audi A3,81.0,1598.0,74000.0,2.0,Manual,3.8,17490
4276,Audi A3,85.0,999.0,36000.0,2.0,Manual,4.5,17500
4277,Audi A3,81.0,1598.0,59763.0,2.0,Manual,5.5,17500
4278,Audi A3,85.0,1598.0,28000.0,2.0,Manual,4.0,17490
4279,Audi A3,85.0,1598.0,29395.0,2.0,Manual,4.0,17500
4280,Audi A3,85.0,999.0,13072.0,2.0,Manual,4.7,17490
4281,Audi A3,81.0,1598.0,41000.0,2.0,Manual,4.0,17490
4282,Audi A3,81.0,1598.0,25850.0,2.0,Manual,3.8,17440
4283,Audi A3,81.0,1598.0,97643.0,2.0,Manual,3.3,17430
4284,Audi A3,81.0,1598.0,70783.0,2.0,Manual,4.2,17428
4285,Audi A3,85.0,1598.0,23000.0,2.0,Manual,4.0,17445
4286,Audi A3,85.0,1598.0,25000.0,2.0,Manual,4.0,17400
4287,Audi A3,81.0,1598.0,43800.0,2.0,Manual,4.0,17390
4288,Audi A3,110.0,1968.0,117647.0,2.0,Manual,4.4,17440
4289,Audi A3,85.0,1598.0,31070.0,2.0,Manual,4.0,17390
4290,Audi A3,85.0,999.0,26000.0,2.0,Manual,4.4,17300
4291,Audi A3,110.0,1968.0,50000.0,2.0,Manual,4.3,17300
4292,Audi A3,85.0,1598.0,37875.0,2.0,Manual,4.0,17300
4293,Audi A3,81.0,1598.0,39800.0,2.0,Manual,4.0,17250
4294,Audi A3,85.0,1598.0,57900.0,2.0,Manual,4.2,17250
4295,Audi A3,85.0,1598.0,50438.0,2.0,Manual,4.1,17220
4296,Audi A3,85.0,999.0,24700.0,2.0,Manual,4.7,17200
4297,Audi A3,81.0,1598.0,105000.0,2.0,Manual,4.0,17200
4298,Audi A3,81.0,1598.0,54000.0,2.0,Manual,4.0,17000
4299,Audi A3,81.0,1598.0,46059.0,2.0,Manual,4.0,17000
4300,Audi A3,81.0,1598.0,81987.0,2.0,Manual,4.1,16999
4301,Audi A3,85.0,999.0,36000.0,2.0,Manual,4.7,16999
4302,Audi A3,85.0,1598.0,69000.0,2.0,Manual,3.8,16990
4303,Audi A3,85.0,1598.0,117000.0,2.0,Manual,4.0,16990
4304,Audi A3,81.0,1598.0,59380.0,2.0,Manual,3.8,16990
4305,Audi A3,81.0,1598.0,70000.0,2.0,Manual,3.8,16990
4306,Audi A3,85.0,1598.0,69000.0,2.0,Manual,4.0,16690
4307,Audi A3,81.0,1598.0,22500.0,2.0,Manual,4.0,16600
4308,Audi A3,81.0,1598.0,37708.0,2.0,Manual,4.1,16550
4309,Audi A3,81.0,1598.0,112700.0,2.0,Manual,4.0,16690
4310,Audi A3,81.0,1598.0,45560.0,2.0,Manual,4.1,16550
4311,Audi A3,85.0,1598.0,51000.0,2.0,Manual,4.0,16500
4312,Audi A3,85.0,1598.0,60102.0,2.0,Manual,4.0,16500
4313,Audi A3,81.0,1598.0,110000.0,2.0,Manual,3.8,16500
4314,Audi A3,81.0,1598.0,66714.0,2.0,Manual,3.8,16500
4315,Audi A3,81.0,1598.0,82000.0,2.0,Manual,4.1,16300
4316,Audi A3,81.0,1598.0,77000.0,2.0,Manual,3.7,16499
4317,Audi A3,81.0,1598.0,39900.0,2.0,Manual,4.0,16490
4318,Audi A3,81.0,1197.0,60000.0,2.0,Manual,4.9,16000
4319,Audi A3,81.0,1598.0,23500.0,2.0,Manual,3.0,16990
4320,Audi A3,81.0,1598.0,50129.0,2.0,Manual,3.8,16990
4321,Audi A3,81.0,1598.0,68021.0,2.0,Manual,3.8,16290
4322,Audi A3,81.0,1598.0,50129.0,2.0,Manual,3.8,16990
4323,Audi A3,85.0,1598.0,20000.0,2.0,Manual,4.0,16985
4324,Audi A3,85.0,1598.0,49996.0,2.0,Manual,4.2,16980
4325,Audi A3,85.0,1598.0,62254.0,2.0,Manual,4.0,16980
4326,Audi A3,85.0,1598.0,107000.0,2.0,Manual,4.2,16900
4327,Audi A3,81.0,1598.0,49913.0,2.0,Manual,4.1,16950
4328,Audi A3,81.0,1598.0,54740.0,2.0,Manual,4.0,16900
4329,Audi A3,81.0,1598.0,66466.0,2.0,Manual,3.8,16950
4330,Audi A3,85.0,1598.0,139879.0,2.0,Manual,4.2,16900
4331,Audi A3,81.0,1598.0,77000.0,2.0,Manual,4.1,16888
4332,Audi A3,110.0,1968.0,131900.0,2.0,Manual,4.2,16888
4333,Audi A3,81.0,1598.0,87584.0,2.0,Manual,3.8,16880
4334,Audi A3,85.0,1598.0,115000.0,2.0,Manual,4.2,16900
4335,Audi A3,81.0,1598.0,127000.0,2.0,Manual,4.0,16900
4336,Audi A3,81.0,1598.0,85000.0,2.0,Manual,4.0,16900
4337,Audi A3,85.0,1598.0,60648.0,2.0,Manual,4.0,16780
4338,Audi A3,110.0,1968.0,105908.0,2.0,Manual,4.3,16750
4339,Audi A3,85.0,999.0,15.0,2.0,Manual,4.6,19700
4340,Audi A3,85.0,1598.0,30537.0,2.0,Manual,4.0,19800
4341,Audi A3,85.0,1598.0,37592.0,1.0,Manual,4.1,19800
4342,Audi A3,85.0,999.0,16423.0,1.0,Manual,4.8,19800
4343,Audi A3,81.0,1598.0,19500.0,2.0,Manual,4.0,19799
4344,Audi A3,85.0,1598.0,22000.0,1.0,Manual,4.0,19800
4345,Audi A3,110.0,1968.0,114550.0,2.0,Manual,4.3,19797
4346,Audi A3,85.0,1598.0,45000.0,1.0,Manual,4.0,19800
4347,Audi A3,85.0,999.0,28364.0,2.0,Manual,4.8,19790
4348,Audi A3,85.0,1598.0,30537.0,2.0,Manual,4.0,19800
4349,Audi A3,85.0,999.0,21500.0,2.0,Manual,4.8,19800
4350,Audi A3,85.0,999.0,17500.0,2.0,Manual,4.6,19790
4351,Audi A3,85.0,999.0,1647.3626086956522,0.0,Manual,5.1,19780
4352,Audi A3,85.0,999.0,28095.0,2.0,Manual,4.4,19790
4353,Audi A3,85.0,999.0,28865.0,2.0,Manual,4.8,19770
4354,Audi A3,85.0,999.0,33000.0,2.0,Manual,4.5,19750
4355,Audi A3,85.0,999.0,28364.0,2.0,Manual,4.8,19790
4356,Audi A3,81.0,1598.0,50500.0,2.0,Manual,4.0,19780
4357,Audi A3,85.0,999.0,1647.3626086956522,0.0,Manual,4.8,19750
4358,Audi A3,110.0,1968.0,55379.0,2.0,Manual,4.0,19740
4359,Audi A3,85.0,1598.0,14270.0,1.0,Automatic,4.0,22500
4360,Audi A3,87.0,1598.0,34082.0,1.0,Automatic,4.0,22599
4361,Audi A3,85.0,1598.0,26759.0,1.0,Automatic,4.1,22450
4362,Audi A3,85.0,1598.0,24272.0,1.0,Automatic,3.9,23200
4363,Audi A3,85.0,999.0,6698.0,1.0,Automatic,4.6,22971
4364,Audi A3,85.0,1598.0,8200.0,1.0,Automatic,3.9,22990
4365,Audi A3,85.0,1598.0,24665.0,1.0,Automatic,3.9,22990
4366,Audi A3,110.0,1968.0,26460.0,1.0,Automatic,4.6,22990
4367,Audi A3,85.0,1598.0,22784.0,1.0,Automatic,4.0,23200
4368,Audi A3,85.0,999.0,12500.0,1.0,Automatic,5.1,22990
4369,Audi A3,85.0,999.0,789.0,1.0,Automatic,4.5,22990
4370,Audi A3,110.0,1968.0,18100.0,1.0,Automatic,4.6,22980
4371,Audi A3,85.0,1598.0,25316.0,1.0,Manual,4.0,19900
4372,Audi A3,85.0,1598.0,30261.0,1.0,Manual,4.0,19900
4373,Audi A3,85.0,999.0,1.0,0.0,Automatic,5.1,23700
4374,Audi A3,85.0,999.0,5800.0,1.0,Automatic,4.7,23690
4375,Audi A3,85.0,999.0,9011.0,1.0,Automatic,4.6,23680
4376,Audi A3,110.0,1968.0,18717.0,1.0,Automatic,4.4,23640
4377,Audi A3,110.0,1498.0,18000.0,1.0,Automatic,4.8,23700
4378,Audi A3,85.0,1598.0,11200.0,1.0,Automatic,3.9,23700
4379,Audi A3,85.0,1598.0,17000.0,1.0,Manual,4.0,19900
4380,Audi A3,85.0,1598.0,8497.0,0.0,Manual,4.1,20300
4381,Audi A3,85.0,1598.0,15080.0,1.0,Manual,4.1,20250
4382,Audi A3,85.0,1598.0,24655.0,1.0,Manual,4.0,20300
4383,Audi A3,85.0,1598.0,14999.0,0.0,Manual,4.1,20300
4384,Audi A3,85.0,1598.0,12900.0,1.0,Manual,4.0,19900
4385,Audi A3,85.0,999.0,9800.0,1.0,Manual,4.6,20299
4386,Audi A3,85.0,1598.0,1647.3626086956522,0.0,Manual,4.5,20290
4387,Audi A3,85.0,999.0,16000.0,1.0,Manual,4.6,19990
4388,Audi A3,85.0,999.0,5000.0,1.0,Manual,4.6,19990
4389,Audi A3,85.0,999.0,9861.0,1.0,Manual,4.7,19990
4390,Audi A3,85.0,999.0,19000.0,1.0,Manual,4.8,19989
4391,Audi A3,85.0,999.0,18500.0,1.0,Manual,4.7,19980
4392,Audi A3,85.0,1598.0,26983.0,1.0,Manual,4.0,19980
4393,Audi A3,85.0,1598.0,26983.0,1.0,Manual,4.0,19980
4394,Audi A3,85.0,1598.0,21592.0,1.0,Manual,4.1,19950
4395,Audi A3,85.0,1598.0,20000.0,1.0,Manual,4.0,19950
4396,Audi A3,85.0,1598.0,21369.0,1.0,Manual,4.1,19950
4397,Audi A3,85.0,1598.0,22369.0,1.0,Manual,4.1,19950
4398,Audi A3,85.0,1598.0,29900.0,1.0,Manual,4.2,19950
4399,Audi A3,85.0,1598.0,21592.0,1.0,Manual,4.1,19950
4400,Audi A3,85.0,1598.0,21369.0,1.0,Manual,4.1,19950
4401,Audi A3,85.0,1598.0,26490.0,1.0,Manual,4.0,19940
4402,Audi A3,85.0,1598.0,26342.0,1.0,Manual,4.1,19930
4403,Audi A3,85.0,1598.0,17500.0,1.0,Manual,3.8,19900
4404,Audi A3,85.0,999.0,12126.0,1.0,Manual,4.5,19900
4405,Audi A3,85.0,1598.0,11300.0,1.0,Manual,4.3,19900
4406,Audi A3,85.0,999.0,164.0,1.0,Manual,4.5,19900
4407,Audi A3,85.0,1598.0,8000.0,1.0,Manual,4.1,19900
4408,Audi A3,85.0,1598.0,14900.0,1.0,Manual,3.8,19900
4409,Audi A3,110.0,1968.0,38400.0,1.0,Manual,4.3,19900
4410,Audi A3,85.0,1598.0,39000.0,1.0,Manual,4.0,19900
4411,Audi A3,81.0,1598.0,23000.0,1.0,Manual,4.0,19900
4412,Audi A3,85.0,1598.0,22462.0,1.0,Manual,4.4,19900
4413,Audi A3,85.0,999.0,4300.0,1.0,Manual,5.1,19900
4414,Audi A3,85.0,1598.0,30000.0,1.0,Manual,4.0,19900
4415,Audi A3,85.0,999.0,10900.0,1.0,Manual,4.7,19900
4416,Audi A3,85.0,1598.0,18000.0,1.0,Manual,4.0,19900
4417,Audi A3,85.0,1598.0,39900.0,1.0,Manual,4.1,19900
4418,Audi A3,85.0,1598.0,16000.0,1.0,Manual,4.0,19900
4419,Audi A3,85.0,1598.0,18000.0,1.0,Manual,4.0,19900
4420,Audi A3,85.0,1598.0,18000.0,1.0,Manual,4.0,19900
4421,Audi A3,85.0,1598.0,16000.0,1.0,Manual,4.0,19900
4422,Audi A3,85.0,1598.0,21000.0,1.0,Manual,4.0,19900
4423,Audi A3,85.0,1598.0,20000.0,1.0,Manual,4.0,19900
4424,Audi A3,85.0,1598.0,14000.0,1.0,Manual,4.0,19900
4425,Audi A3,85.0,1598.0,15080.0,1.0,Manual,4.1,20250
4426,Audi A3,85.0,1598.0,19500.0,1.0,Manual,4.0,20200
4427,Audi A3,85.0,1598.0,14613.0,1.0,Manual,4.1,20000
4428,Audi A3,85.0,1598.0,24421.0,1.0,Manual,4.1,19999
4429,Audi A3,85.0,1598.0,21000.0,1.0,Manual,4.0,19999
4430,Audi A3,85.0,1598.0,27249.0,1.0,Manual,4.2,20200
4431,Audi A3,85.0,1598.0,19950.0,1.0,Manual,4.0,19999
4432,Audi A3,110.0,1498.0,1.0,0.0,Manual,5.5,20200
4433,Audi A3,85.0,1598.0,25000.0,1.0,Manual,4.0,20000
4434,Audi A3,85.0,1598.0,36000.0,1.0,Manual,4.0,19999
4435,Audi A3,110.0,1968.0,9108.0,1.0,Manual,4.4,19990
4436,Audi A3,85.0,999.0,9000.0,1.0,Manual,4.5,19990
4437,Audi A3,85.0,1598.0,7000.0,1.0,Automatic,3.9,23800
4438,Audi A3,85.0,1598.0,29800.0,1.0,Manual,4.1,19990
4439,Audi A3,85.0,1598.0,24421.0,1.0,Manual,4.1,19999
4440,Audi A3,110.0,1498.0,14000.0,1.0,Automatic,5.0,23800
4441,Audi A3,85.0,1598.0,183.0,0.0,Automatic,4.0,23800
4442,Audi A3,85.0,999.0,15000.0,1.0,Automatic,4.7,23840
4443,Audi A3,85.0,1598.0,24815.0,1.0,Automatic,3.9,23800
4444,Audi A3,85.0,1598.0,32000.0,1.0,Automatic,4.0,23800
4445,Audi A3,85.0,1598.0,14587.0,1.0,Automatic,3.9,23800
4446,Audi A3,85.0,1598.0,27124.0,1.0,Automatic,3.9,23800
4447,Audi A3,85.0,1598.0,17609.0,1.0,Automatic,3.9,23800
4448,Audi A3,85.0,1598.0,16567.0,1.0,Automatic,4.0,23800
4449,Audi A3,110.0,1968.0,13180.0,1.0,Automatic,4.4,23800
4450,Audi A3,85.0,1598.0,23382.0,1.0,Automatic,3.9,23800
4451,Audi A3,85.0,1598.0,33781.0,1.0,Automatic,3.9,23800
4452,Audi A3,85.0,1598.0,27800.0,1.0,Automatic,3.9,23800
4453,Audi A3,85.0,999.0,4980.0,1.0,Automatic,4.8,23780
4454,Audi A3,110.0,1498.0,15997.0,1.0,Automatic,4.8,23770
4455,Audi A3,85.0,1600.0,17823.0,1.0,Automatic,4.0,23800
4456,Audi A3,85.0,1598.0,20.0,1.0,Automatic,3.9,23770
4457,Audi A3,110.0,1498.0,14800.0,1.0,Automatic,5.1,23750
4458,Audi A3,85.0,999.0,10.0,0.0,Automatic,5.1,23700
4459,Audi A3,110.0,1968.0,18018.0,1.0,Automatic,4.4,23630
4460,Audi A3,110.0,1968.0,8700.0,1.0,Automatic,4.4,23600
4461,Audi A3,110.0,1498.0,7300.0,1.0,Automatic,5.2,23600
4462,Audi A3,110.0,1968.0,8700.0,1.0,Automatic,4.4,23600
4463,Audi A3,85.0,1598.0,22790.0,1.0,Automatic,3.9,23600
4464,Audi A3,81.0,1598.0,15040.0,1.0,Automatic,3.8,23600
4465,Audi A3,85.0,999.0,3000.0,1.0,Automatic,5.1,23600
4466,Audi A3,85.0,1968.0,10.0,1.0,Automatic,4.4,23600
4467,Audi A3,85.0,1598.0,24652.0,1.0,Automatic,3.9,23600
4468,Audi A3,85.0,999.0,15692.0,1.0,Automatic,4.7,23530
4469,Audi A3,85.0,999.0,10.0,0.0,Automatic,5.1,23400
4470,Audi A3,85.0,1598.0,17736.0,1.0,Automatic,4.0,23550
4471,Audi A3,85.0,1598.0,29101.0,1.0,Manual,4.0,19900
4472,Audi A3,85.0,999.0,10.0,0.0,Automatic,5.1,23400
4473,Audi A3,110.0,1498.0,1.0,0.0,Automatic,5.5,23572
4474,Audi A3,85.0,1598.0,26950.0,1.0,Automatic,3.9,23500
4475,Audi A3,85.0,1598.0,18000.0,1.0,Manual,4.0,19900
4476,Audi A3,85.0,999.0,15.0,1.0,Automatic,5.1,23400
4477,Audi A3,85.0,999.0,1647.3626086956522,0.0,Automatic,4.5,23360
4478,Audi A3,85.0,1598.0,20000.0,1.0,Automatic,3.9,23400
4479,Audi A3,85.0,1598.0,24186.0,1.0,Automatic,3.8,23400
4480,Audi A3,85.0,1598.0,6530.0,1.0,Automatic,4.2,23389
4481,Audi A3,85.0,1598.0,21500.0,1.0,Automatic,3.9,23300
4482,Audi A3,85.0,999.0,6820.0,1.0,Automatic,4.7,23370
4483,Audi A3,85.0,1598.0,3249.0,1.0,Automatic,4.2,23350
4484,Audi A3,85.0,1598.0,6063.0,1.0,Automatic,3.9,23300
4485,Audi A3,85.0,1598.0,4170.0,1.0,Automatic,4.2,23240
4486,Audi A3,85.0,1598.0,5000.0,1.0,Automatic,3.9,23300
4487,Audi A3,110.0,1498.0,10.0,1.0,Automatic,5.1,23290
4488,Audi A3,85.0,1598.0,14216.0,1.0,Automatic,4.0,23300
4489,Audi A3,85.0,1598.0,14231.0,1.0,Automatic,4.0,23200
4490,Audi A3,110.0,1968.0,26564.0,1.0,Automatic,4.3,23280
4491,Audi A3,85.0,1598.0,6720.0,1.0,Automatic,4.0,23250
4492,Audi A3,81.0,1598.0,22000.0,1.0,Automatic,3.8,23500
4493,Audi A3,85.0,1598.0,300.0,1.0,Automatic,3.9,23500
4494,Audi A3,85.0,999.0,4311.0,0.0,Automatic,5.1,23500
4495,Audi A3,85.0,999.0,300.0,0.0,Automatic,4.6,23500
4496,Audi A3,85.0,999.0,300.0,0.0,Automatic,4.6,23500
4497,Audi A3,85.0,999.0,9000.0,1.0,Automatic,4.7,23500
4498,Audi A3,85.0,999.0,9868.0,1.0,Automatic,5.1,23500
4499,Audi A3,85.0,999.0,2417.0,0.0,Automatic,5.1,23500
4500,Audi A3,85.0,999.0,3811.0,0.0,Automatic,5.1,23500
4501,Audi A3,85.0,1598.0,13839.0,1.0,Automatic,3.9,23500
4502,Audi A3,85.0,999.0,1.0,0.0,Automatic,5.1,23500
4503,Audi A3,85.0,999.0,10.0,0.0,Automatic,5.1,23500
4504,Audi A3,85.0,1598.0,10.0,0.0,Automatic,3.9,23500
4505,Audi A3,85.0,1598.0,10205.0,1.0,Automatic,4.0,23500
4506,Audi A3,85.0,1598.0,1.0,1.0,Automatic,3.9,23500
4507,Audi A3,85.0,1598.0,15200.0,1.0,Automatic,3.9,23500
4508,Audi A3,85.0,1598.0,7860.0,1.0,Automatic,4.0,23200
4509,Audi A3,85.0,999.0,10.0,0.0,Automatic,4.6,23500
